ReviewID,DestinationID_x,UserID,Rating,ReviewText,Name_x,State,Type,Popularity,BestTimeToVisit,HistoryID,DestinationID_y,VisitDate,ExperienceRating,Name_y,Email,Preferences,Gender,NumberOfAdults,NumberOfChildren
891,875,898,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.982970017,Apr-Jun,836,21,15-02-2024,3,Pooja,pooja@example.com,"Beaches, Historical",Female,2,0
892,586,76,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.569722658,Nov-Feb,20,310,15-02-2024,2,Anika,anika@example.com,"Beaches, Historical",Female,2,0
892,586,76,5,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.569722658,Nov-Feb,986,29,15-02-2024,5,Anika,anika@example.com,"Beaches, Historical",Female,2,0
893,686,916,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.260858752,Nov-Feb,165,753,20-03-2024,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
893,686,916,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.260858752,Nov-Feb,642,627,20-03-2024,1,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
895,398,165,5,Incredible monument!,Jaipur City,Rajasthan,City,8.332950034,Oct-Mar,251,519,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,0
896,360,584,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.117132891,Apr-Jun,351,757,20-03-2024,3,Rohan,rohan@example.com,"Nature, Adventure",Male,1,2
898,183,948,1,Incredible monument!,Jaipur City,Rajasthan,City,8.872498744,Oct-Mar,122,1000,15-02-2024,3,Hitesh,hitesh@example.com,"City, Historical",Male,1,0
899,645,579,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,9.161029661,Apr-Jun,346,211,01-01-2024,4,Aarav,aarav@example.com,"City, Historical",Male,2,1
902,805,480,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.41014171,Apr-Jun,149,389,15-02-2024,1,Riya,riya@example.com,"City, Historical",Female,2,0
902,805,480,4,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.41014171,Apr-Jun,646,490,01-01-2024,2,Riya,riya@example.com,"City, Historical",Female,2,0
903,391,443,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.937176477,Nov-Feb,242,67,15-02-2024,2,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
904,865,729,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,8.989187748,Apr-Jun,729,874,20-03-2024,3,Diya,diya@example.com,"City, Historical",Female,2,0
908,900,937,5,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.81228743,Apr-Jun,651,712,20-03-2024,1,Riya,riya@example.com,"Beaches, Historical",Female,2,2
909,365,917,5,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.878382688,Apr-Jun,317,601,15-02-2024,2,Anika,anika@example.com,"Nature, Adventure",Female,2,2
911,609,418,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.295686417,Sep-Mar,664,373,01-01-2024,4,Pooja,pooja@example.com,"Beaches, Historical",Female,1,2
912,193,461,5,A historical wonder,Jaipur City,Rajasthan,City,7.672819737,Oct-Mar,88,329,01-01-2024,1,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
912,193,461,5,A historical wonder,Jaipur City,Rajasthan,City,7.672819737,Oct-Mar,244,788,01-01-2024,4,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
912,193,461,5,A historical wonder,Jaipur City,Rajasthan,City,7.672819737,Oct-Mar,894,823,20-03-2024,2,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
913,649,803,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.167683021,Sep-Mar,358,177,01-01-2024,5,Isha,isha@example.com,"Nature, Adventure",Female,2,1
913,649,803,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.167683021,Sep-Mar,788,950,15-02-2024,5,Isha,isha@example.com,"Nature, Adventure",Female,2,1
913,649,803,5,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.167683021,Sep-Mar,912,161,20-03-2024,1,Isha,isha@example.com,"Nature, Adventure",Female,2,1
914,936,862,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.020558973,Nov-Feb,264,525,20-03-2024,3,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
914,936,862,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.020558973,Nov-Feb,558,103,20-03-2024,2,Arjun,arjun@example.com,"Beaches, Historical",Male,1,1
915,682,864,3,A historical wonder,Goa Beaches,Goa,Beach,8.577900963,Nov-Mar,350,410,15-02-2024,2,Riya,riya@example.com,"City, Historical",Female,2,2
916,704,444,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.917510992,Sep-Mar,289,327,01-01-2024,2,Riya,riya@example.com,"City, Historical",Female,1,0
917,551,117,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.374491709,Nov-Feb,381,366,20-03-2024,1,Aarav,aarav@example.com,"City, Historical",Male,2,1
917,551,117,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.374491709,Nov-Feb,849,154,20-03-2024,2,Aarav,aarav@example.com,"City, Historical",Male,2,1
918,598,95,2,A historical wonder,Jaipur City,Rajasthan,City,7.754720779,Oct-Mar,747,67,20-03-2024,2,Kavya,kavya@example.com,"Nature, Adventure",Female,2,1
919,654,287,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.441880662,Sep-Mar,262,253,01-01-2024,4,Isha,isha@example.com,"Nature, Adventure",Female,1,2
921,660,674,4,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,7.923387964,Apr-Jun,616,295,01-01-2024,1,Aarav,aarav@example.com,"Nature, Adventure",Male,1,1
922,942,461,5,Incredible monument!,Goa Beaches,Goa,Beach,8.702652456,Nov-Mar,88,329,01-01-2024,1,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
922,942,461,5,Incredible monument!,Goa Beaches,Goa,Beach,8.702652456,Nov-Mar,244,788,01-01-2024,4,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
922,942,461,5,Incredible monument!,Goa Beaches,Goa,Beach,8.702652456,Nov-Mar,894,823,20-03-2024,2,Saanvi,saanvi@example.com,"Nature, Adventure",Female,1,0
924,263,226,1,A historical wonder,Jaipur City,Rajasthan,City,9.407835019,Oct-Mar,881,485,15-02-2024,5,Tanvi,tanvi@example.com,"Beaches, Historical",Female,2,1
925,695,261,4,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.288646089,Apr-Jun,433,120,01-01-2024,1,Ishaan,ishaan@example.com,"City, Historical",Male,2,2
926,690,925,1,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.195260135,Apr-Jun,776,198,15-02-2024,3,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2,2
928,509,584,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,9.252045522,Sep-Mar,351,757,20-03-2024,3,Rohan,rohan@example.com,"Nature, Adventure",Male,1,2
929,598,321,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.754720779,Oct-Mar,281,805,15-02-2024,4,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
929,598,321,5,Loved the beaches!,Jaipur City,Rajasthan,City,7.754720779,Oct-Mar,341,229,15-02-2024,5,Tanvi,tanvi@example.com,"City, Historical",Female,2,2
931,40,252,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.451473448,Apr-Jun,266,618,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
931,40,252,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.451473448,Apr-Jun,282,504,20-03-2024,1,Arjun,arjun@example.com,"City, Historical",Male,2,2
931,40,252,3,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,9.451473448,Apr-Jun,368,997,15-02-2024,3,Arjun,arjun@example.com,"City, Historical",Male,2,2
932,975,220,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722104,Apr-Jun,721,606,01-01-2024,3,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
932,975,220,3,Loved the beaches!,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722104,Apr-Jun,795,273,20-03-2024,5,Aanya,aanya@example.com,"Beaches, Historical",Female,2,0
933,296,70,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.013451633,Nov-Feb,300,41,20-03-2024,3,Rohan,rohan@example.com,"Beaches, Historical",Male,1,2
934,348,840,1,Incredible monument!,Jaipur City,Rajasthan,City,8.013552976,Oct-Mar,488,103,15-02-2024,5,Diya,diya@example.com,"City, Historical",Female,1,0
935,683,847,2,Loved the beaches!,Jaipur City,Rajasthan,City,8.41904082,Oct-Mar,386,931,15-02-2024,4,Kavya,kavya@example.com,"Beaches, Historical",Female,1,0
937,514,826,3,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.980635862,Sep-Mar,705,413,20-03-2024,4,Diya,diya@example.com,"Beaches, Historical",Female,2,0
939,279,798,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.84120695,Sep-Mar,265,394,01-01-2024,3,Rohan,rohan@example.com,"City, Historical",Male,2,1
939,279,798,2,A historical wonder,Kerala Backwaters,Kerala,Nature,7.84120695,Sep-Mar,742,975,01-01-2024,5,Rohan,rohan@example.com,"City, Historical",Male,2,1
942,960,475,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.925500312,Apr-Jun,857,821,15-02-2024,5,Karan,karan@example.com,"Beaches, Historical",Male,1,1
943,632,188,1,Incredible monument!,Goa Beaches,Goa,Beach,7.876158567,Nov-Mar,688,387,01-01-2024,5,Kavya,kavya@example.com,"Nature, Adventure",Female,1,0
946,626,446,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.649857558,Nov-Feb,72,105,20-03-2024,3,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
946,626,446,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.649857558,Nov-Feb,442,115,01-01-2024,4,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2,2
949,166,990,1,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,7.967520191,Nov-Feb,763,81,01-01-2024,3,Diya,diya@example.com,"City, Historical",Female,2,2
950,961,569,2,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.385107105,Nov-Feb,500,451,15-02-2024,2,Aanya,aanya@example.com,"Nature, Adventure",Female,2,2
951,419,240,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.16565426,Sep-Mar,751,935,01-01-2024,2,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
951,419,240,4,A historical wonder,Kerala Backwaters,Kerala,Nature,8.16565426,Sep-Mar,960,700,20-03-2024,1,Tanvi,tanvi@example.com,"City, Historical",Female,1,2
953,429,78,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.1864846,Sep-Mar,125,61,15-02-2024,4,Aditya,aditya@example.com,"City, Historical",Male,1,0
953,429,78,3,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.1864846,Sep-Mar,825,581,20-03-2024,3,Aditya,aditya@example.com,"City, Historical",Male,1,0
954,621,936,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.820265199,Nov-Feb,183,159,20-03-2024,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
954,621,936,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.820265199,Nov-Feb,486,350,20-03-2024,1,Aditya,aditya@example.com,"City, Historical",Male,1,0
954,621,936,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.820265199,Nov-Feb,955,346,01-01-2024,4,Aditya,aditya@example.com,"City, Historical",Male,1,0
956,346,682,3,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,8.969950616,Nov-Feb,353,335,15-02-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
957,510,311,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.380186804,Apr-Jun,438,965,20-03-2024,5,Diya,diya@example.com,"Nature, Adventure",Female,2,0
958,249,620,4,Incredible monument!,Kerala Backwaters,Kerala,Nature,8.894284044,Sep-Mar,387,624,20-03-2024,4,Aditya,aditya@example.com,"Nature, Adventure",Male,2,0
959,113,16,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.576534513,Oct-Mar,511,970,01-01-2024,2,Anika,anika@example.com,"Beaches, Historical",Female,1,2
959,113,16,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.576534513,Oct-Mar,829,40,01-01-2024,4,Anika,anika@example.com,"Beaches, Historical",Female,1,2
959,113,16,2,Loved the beaches!,Jaipur City,Rajasthan,City,7.576534513,Oct-Mar,929,176,15-02-2024,1,Anika,anika@example.com,"Beaches, Historical",Female,1,2
961,769,781,1,Incredible monument!,Kerala Backwaters,Kerala,Nature,7.576635983,Sep-Mar,41,284,15-02-2024,3,Anika,anika@example.com,"Beaches, Historical",Female,1,0
963,451,970,5,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,7.948981237,Nov-Feb,730,270,01-01-2024,5,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1,0
965,544,46,2,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.517940732,Sep-Mar,14,487,15-02-2024,1,Anika,anika@example.com,"Beaches, Historical",Female,2,1
966,935,454,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.473490132,Apr-Jun,375,676,20-03-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
966,935,454,1,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,8.473490132,Apr-Jun,865,457,01-01-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
967,840,942,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.933518733,Apr-Jun,310,289,01-01-2024,3,Vivaan,vivaan@example.com,"City, Historical",Male,1,0
967,840,942,1,Incredible monument!,Leh Ladakh,Jammu and Kashmir,Adventure,7.933518733,Apr-Jun,636,984,20-03-2024,1,Vivaan,vivaan@example.com,"City, Historical",Male,1,0
969,555,668,3,A historical wonder,Leh Ladakh,Jammu and Kashmir,Adventure,9.042176517,Apr-Jun,615,322,20-03-2024,4,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2,0
972,289,63,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.844009444,Sep-Mar,396,825,20-03-2024,2,Arjun,arjun@example.com,"City, Historical",Male,2,0
972,289,63,1,A historical wonder,Kerala Backwaters,Kerala,Nature,7.844009444,Sep-Mar,749,747,15-02-2024,2,Arjun,arjun@example.com,"City, Historical",Male,2,0
975,387,736,5,A historical wonder,Goa Beaches,Goa,Beach,8.763403697,Nov-Mar,455,970,15-02-2024,2,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1,1
977,537,338,1,Loved the beaches!,Goa Beaches,Goa,Beach,9.187047298,Nov-Mar,490,436,01-01-2024,5,Rohan,rohan@example.com,"Nature, Adventure",Male,2,1
978,831,20,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.771961835,Nov-Feb,472,311,01-01-2024,5,Meera,meera@example.com,"Nature, Adventure",Female,2,0
978,831,20,3,A historical wonder,Taj Mahal,Uttar Pradesh,Historical,8.771961835,Nov-Feb,799,674,01-01-2024,4,Meera,meera@example.com,"Nature, Adventure",Female,2,0
989,469,858,4,Loved the beaches!,Kerala Backwaters,Kerala,Nature,8.661784765,Sep-Mar,423,250,20-03-2024,3,Rohan,rohan@example.com,"City, Historical",Male,1,2
991,701,850,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.814028636,Nov-Feb,138,131,20-03-2024,1,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
991,701,850,3,Incredible monument!,Taj Mahal,Uttar Pradesh,Historical,8.814028636,Nov-Feb,643,761,01-01-2024,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,0
995,231,346,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.78825614,Nov-Feb,454,113,01-01-2024,2,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,2
995,231,346,5,Loved the beaches!,Taj Mahal,Uttar Pradesh,Historical,7.78825614,Nov-Feb,556,128,01-01-2024,4,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2,2
997,823,858,5,Incredible monument!,Jaipur City,Rajasthan,City,8.501224869,Oct-Mar,423,250,20-03-2024,3,Rohan,rohan@example.com,"City, Historical",Male,1,2
